,id,artist,title,album,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
3313,7IUvHldDZUOKqJ2qMsnDf8,Two Sleepy,endear,SoCal Sessions,18,0.512,0.378,3.0,-10.561,1.0,0.0304,0.0547,0.862,0.224,0.333,80.675,145337.0,4.0
3314,2WYk7GcpAsqvW0ngT4I2h0,biosphere,a simple bunny girl,a simple bunny girl,54,0.631,0.57,3.0,-9.769,1.0,0.119,0.921,0.768,0.132,0.0968,83.834,142857.0,4.0
3315,2RcFVlk0z0TDciqt1faoyB,monterey coast,better,better,18,0.644,0.162,6.0,-18.464,0.0,0.0391,0.962,0.904,0.0825,0.551,80.024,162000.0,4.0
3316,3HrpGdB3Ihsb90N9xR8MUS,Jinsang,lookout,SoCal Sessions,16,0.733,0.458,1.0,-8.621,1.0,0.211,0.511,0.886,0.376,0.291,80.031,93383.0,4.0
3317,7nw36OEub8qYSfSGruA1iE,Kudasaibeats,Limited,Limited,49,0.704,0.329,11.0,-14.143,0.0,0.0635,0.84,0.928,0.111,0.344,130.007,192096.0,4.0
3318,5juCcGzkjL0rt5ozj6sew1,Green Assassin Dollar,More Than Spirit,Stem.​tδpe,38,0.636,0.185,0.0,-10.628,0.0,0.178,0.903,0.917,0.0956,0.765,78.047,86154.0,4.0
3319,3jChEuctWSpanAsOwnjd3X,frad,While You Were Away,Unrequited Love,44,0.608,0.421,4.0,-9.678,1.0,0.0294,0.928,0.759,0.164,0.208,77.932,163213.0,4.0
3320,5CK191zcPjrgeYzhIcHUEb,Mr. Hong,With You,Long Days.Short Years,32,0.652,0.274,0.0,-15.872,1.0,0.0473,0.718,0.798,0.0786,0.175,120.014,212000.0,4.0
3321,0kY13aq2dJKDmp3secCKQP,biosphere,halfmoon,halfmoon,27,0.778,0.262,10.0,-8.872,0.0,0.0651,0.0716,0.363,0.155,0.646,85.013,90529.0,4.0
3322,3w7kStmnULVSYfz1Zv3Ie7,Two Sleepy,Home,Home,37,0.856,0.22,9.0,-17.076,1.0,0.0792,0.787,0.608,0.102,0.591,122.829,135419.0,5.0
3323,2647R3btZaSzMQStTTHsT7,tysu,missing her,missing her,40,0.716,0.264,7.0,-13.884,1.0,0.0422,0.729,0.755,0.2,0.304,76.009,126316.0,4.0
3324,53eKx8ec2jDjt1m3VBUCEM,Park Bird,Morning Walk,No Pressure,34,0.699,0.521,6.0,-14.15,1.0,0.0336,0.571,0.00349,0.454,0.62,95.025,142737.0,4.0
3325,3RHTSh6TbacpAMfg0HVMwD,Lionmilk,Fela,Visions in Paraíso,18,0.783,0.59,5.0,-5.055,0.0,0.131,0.706,0.865,0.0962,0.807,94.026,154468.0,4.0
3326,6pKfonFGrAOj8eRVUOPU5a,KAZUMI KANEDA,Mind Relaxation,Hard Light,27,0.62,0.593,8.0,-8.132,1.0,0.0343,0.334,0.873,0.109,0.877,91.014,165267.0,3.0
3327,3vc1ZgOnqspJXVRedHexd2,Jinsang,still thinkin',still thinkin' / blue haze,0,0.703,0.433,5.0,-8.803,1.0,0.0321,0.379,0.616,0.131,0.486,133.957,125662.0,4.0
3328,2tD0mOnhvrQcetvEX278De,singular balance,Fazed,Moods Vol. 1,19,0.232,0.0834,7.0,-20.711,1.0,0.0385,0.969,0.87,0.0779,0.141,132.31,133069.0,1.0
3329,730macsD2sK1p5MYemRCAa,Jinsang,Genesis,Life,51,0.671,0.229,10.0,-15.753,0.0,0.0301,0.525,0.941,0.0941,0.639,89.797,84365.0,4.0
3330,5nQsfgia3FRHqrBaag7Ifo,Kudasaibeats,Some Nights,Moods Vol. 2,22,0.794,0.129,0.0,-24.987,1.0,0.259,0.96,0.892,0.11,0.22,139.983,178286.0,4.0
3331,7yYCpGOraZSkGRjtraAS6T,Dream Easy Collective,Midnight Snack,Ikigai,21,0.756,0.394,5.0,-11.885,1.0,0.0437,0.362,0.722,0.119,0.512,104.018,73846.0,4.0
3332,2jgsLXDoINFz5jxXUygX3K,yutaka hirasaka,arise,Forever,28,0.794,0.496,11.0,-8.027,1.0,0.0305,0.692,0.881,0.0803,0.934,92.018,210000.0,4.0
3333,7vIoiIZHJcFr1boVZnnuP8,biosphere,the sakuras will cry for you,Rekindle the Past,47,0.72,0.449,8.0,-11.77,0.0,0.295,0.927,0.629,0.118,0.215,83.029,104096.0,4.0
3334,3o6G2yPZ4ivUJu3oBXz7P6,Lionmilk,Youth and Folly,Visions in Paraíso,17,0.612,0.58,5.0,-5.705,1.0,0.178,0.869,0.932,0.117,0.454,90.758,163516.0,4.0
3335,0XFp0z42T0x3s3qxidqvTE,fcj,same stars,if you're reading this ily,43,0.687,0.284,0.0,-19.504,1.0,0.0378,0.251,0.862,0.496,0.159,115.996,116918.0,4.0
3336,0MJlNkikATptgVQ2fxuJLw,neeks,When U Smile,When U Smile,34,0.755,0.301,2.0,-13.239,1.0,0.0389,0.764,0.96,0.382,0.224,90.038,136000.0,4.0
3337,5nurT280PYKIc0Yza2jqPq,SwuM,Tsuki,Blossoms,30,0.565,0.484,1.0,-8.519,0.0,0.0327,0.157,0.575,0.128,0.499,88.972,99848.0,4.0
3338,6185N0gVv85bavz8QlIg9B,aimless,A New Chapter,A New Chapter,32,0.505,0.256,4.0,-8.781,0.0,0.246,0.93,0.845,0.259,0.273,173.889,159584.0,4.0
3339,3yHcL5EdK0ehUToqq2iuTz,Rainlord.,You N' I,You N' I,49,0.818,0.313,3.0,-7.248,0.0,0.101,0.87,6.38e-06,0.32,0.788,79.901,78000.0,4.0
3340,1XmpgyNItc516lZxU6J8sx,Two Sleepy,O.hkay,You,49,0.734,0.595,6.0,-10.254,1.0,0.238,0.355,0.935,0.196,0.827,157.744,54083.0,1.0
3341,6fEHfHFP0T8fLnXkSJa6iJ,aqualina,time lost,time lost,31,0.536,0.27,2.0,-17.437,1.0,0.0304,0.43,0.0132,0.0408,0.354,90.017,149333.0,4.0
3342,31s7MZj97VY4ULVkBg3qBp,tajima hal,For a while,Tones,39,0.773,0.471,1.0,-8.862,0.0,0.226,0.932,0.793,0.117,0.523,79.977,168678.0,4.0
3343,1utbGth0qNvc27jUlVPO3P,greenface,Red Lamps.,Red Lamps.,46,0.568,0.545,11.0,-12.175,1.0,0.0373,0.191,0.888,0.111,0.493,169.954,131294.0,4.0
3344,4PEnieIS1qNueAgYuQK3Ft,KAZUMI KANEDA,Lens Flare,Orikami & Feels,17,0.791,0.397,6.0,-7.784,1.0,0.131,0.0226,0.798,0.0876,0.56,86.015,198245.0,4.0
3345,6fkFATXOiiYp8qnh3MKTRW,Tiki,Good Morning,Tiki Tape,15,0.672,0.299,6.0,-9.498,1.0,0.0733,0.933,0.632,0.106,0.454,76.201,63235.0,4.0
3346,6xGeIZCwI1SSUIN3tLanrw,Rajstar,Candlelight,Candlelight,30,0.883,0.432,11.0,-12.207,1.0,0.068,0.143,0.863,0.069,0.706,111.99,137143.0,4.0
3347,4HzFM3JqNhKEo9gUSpe4I4,ninomiya tatsuki,lotus,homebody,15,0.686,0.497,7.0,-9.674,0.0,0.0712,0.189,0.903,0.125,0.689,180.013,196000.0,4.0
3348,2oFIBSwhuifFB3OLA0ft0Q,Ljones,Soul Below,Soul Below,46,0.898,0.593,10.0,-8.008,0.0,0.0593,0.336,0.844,0.11,0.813,98.61,194952.0,4.0
3349,7yG48Pp2O6bBRSCH5RCA3i,SwuM,Jupiter Jazz,Blossoms,39,0.755,0.352,4.0,-12.885,0.0,0.18,0.311,0.849,0.109,0.229,59.991,112000.0,4.0
3350,4REtCE3uuirqIGsFMMEhY1,ENDRUN,It's so Fresh - Frontier -,BEAT FOUNDATION,5,0.477,0.644,6.0,-8.126,0.0,0.0969,0.669,0.834,0.144,0.574,88.15,156537.0,4.0
3351,4OUwuTW2MAYSEQIxgBZ1eK,yuk.,oasis of light,Paraiso,14,0.764,0.62,10.0,-8.634,0.0,0.0474,0.663,0.579,0.111,0.129,117.405,151320.0,4.0
3352,5Kj6xt7yeOvkkgry7sRhHq,softy,last snow,last snow,31,0.611,0.349,10.0,-10.992,1.0,0.0348,0.898,0.688,0.386,0.195,135.935,184250.0,4.0
3353,7w10sBq8tTefhMzX8vIYtH,greenface,never forget them,never forget them,19,0.61,0.578,0.0,-12.824,0.0,0.0489,0.865,0.934,0.182,0.554,77.972,113846.0,4.0
3354,6s1T6MBlgNrhYAfyS7KyoE,Swarvy,Kittylitter,Scotch,25,0.805,0.576,6.0,-7.708,0.0,0.149,0.112,0.203,0.233,0.609,94.845,210300.0,4.0
3355,0rcaAL7I2I90DaUYaAdGqG,Kudasaibeats,Fortune,Fortune,38,0.408,0.289,7.0,-14.163,0.0,0.346,0.938,0.838,0.0843,0.133,169.858,232175.0,4.0
3356,0in5c6TW61I4uyhQapxCUS,sad boy with a laptop,Ice Cream Dates,Ice Cream Dates,27,0.882,0.518,0.0,-14.949,1.0,0.109,0.856,0.925,0.0822,0.521,130.012,134769.0,4.0
3357,68hcUgRL0STb26FmTyRSP9,frad,when i think of you,when i think of you,44,0.508,0.289,3.0,-9.777,1.0,0.0891,0.966,0.934,0.116,0.253,209.922,169714.0,3.0
3358,3lox4DPGuLx5v3BytJ4zJT,The Piano Guys,A Sky Full of Stars,A Sky Full of Stars,0,0.631,0.579,7.0,-9.758,1.0,0.0355,0.321,0.633,0.0916,0.269,124.993,249683.0,4.0
3359,20ig2hDnHXETisuRBR4wVB,The Piano Guys,Peponi (Paradise),The Piano Guys,45,0.511,0.584,5.0,-9.395,1.0,0.0309,0.865,0.0182,0.102,0.322,141.986,250947.0,4.0
3360,5WKDDrq02f0mH3G1ZYmozK,The Piano Guys,Code Name Vivaldi,The Piano Guys,41,0.576,0.567,7.0,-10.271,0.0,0.0311,0.826,0.863,0.0835,0.496,160.009,245080.0,4.0
3361,3TgaPzOX2706KUeTyA7DFx,The Piano Guys,Over the Rainbow / Simple Gifts,The Piano Guys,51,0.585,0.439,0.0,-11.409,1.0,0.0357,0.899,0.906,0.36,0.614,170.056,224053.0,4.0
3362,5D6L6znBkFeIixyoOpWmH6,The Piano Guys,Cello Wars,The Piano Guys,42,0.756,0.622,0.0,-9.62,1.0,0.0852,0.403,0.824,0.164,0.551,128.016,211493.0,4.0
3363,5CY78JEFsq8TkwxCI5MZbn,The Piano Guys,Moonlight,The Piano Guys,41,0.737,0.505,11.0,-10.63,0.0,0.0406,0.119,0.81,0.129,0.25,120.012,206467.0,4.0
3364,0E0xI4AgMNU7UkwBt3FCVN,The Piano Guys,A Thousand Years,The Piano Guys,62,0.23,0.217,10.0,-13.464,1.0,0.0386,0.989,0.892,0.0844,0.156,157.084,275973.0,3.0
3365,6hDR1ByLjs6y7YNwQm5K4a,The Piano Guys,Rolling in the Deep,The Piano Guys,50,0.593,0.461,8.0,-12.624,1.0,0.0277,0.581,0.888,0.112,0.083,110.004,231147.0,4.0
3366,3FvgjfERD2q146UmzjNTc4,The Piano Guys,Bring Him Home,The Piano Guys,45,0.232,0.0892,2.0,-17.934,1.0,0.0385,0.986,0.892,0.0791,0.103,79.675,255307.0,4.0
3367,15CfgHZuNDYfFpEPUnQd53,The Piano Guys,Nearer My God to Thee,The Piano Guys,42,0.191,0.15,7.0,-15.961,0.0,0.037,0.958,0.844,0.06,0.13,160.423,181787.0,4.0
3368,1wpyVNJcutD5uYyjDreWaW,The Piano Guys,Let It Go,Wonders,53,0.602,0.667,8.0,-7.55,1.0,0.0317,0.809,0.892,0.109,0.489,140.038,241840.0,4.0
3369,1q4fLbiyzSFXMNxZrpThOn,The Piano Guys,Ants Marching / Ode to Joy,Wonders,39,0.831,0.534,2.0,-7.709,1.0,0.0449,0.77,0.853,0.164,0.935,122.011,169653.0,4.0
3370,12sBT9hQ7GE9X72Nbem1ty,The Piano Guys,Fathers' Eyes,Wonders,36,0.412,0.51,7.0,-8.123,0.0,0.0314,0.963,0.489,0.181,0.038,114.999,237187.0,4.0
3371,7aOZjw0y61VZwTHQhzBe6v,The Piano Guys,Kung Fu Piano: Cello Ascends,Wonders,49,0.296,0.553,8.0,-10.439,1.0,0.0494,0.872,0.857,0.106,0.0534,139.968,242480.0,4.0
3372,6wufP2zVjNLB1UimwehCEt,The Piano Guys,Summer Jam,Wonders,37,0.537,0.62,9.0,-8.867,1.0,0.0334,0.699,0.895,0.0913,0.67,157.99,233827.0,3.0
3373,6ibZXyBDdozPtgmqM0mPvm,The Piano Guys,Batman Evolution,Wonders,40,0.293,0.598,2.0,-7.83,0.0,0.0417,0.799,0.892,0.1,0.109,103.027,249547.0,4.0
3374,7yWWGHEE0BHHcQYl4JPRtJ,The Piano Guys,Don't You Worry Child (feat. Shweta Subram),Wonders,37,0.537,0.704,2.0,-6.523,1.0,0.0345,0.824,0.244,0.0767,0.405,129.882,243413.0,4.0
3375,1mdUTN1RtD2oOUIusIhium,The Piano Guys,Home,Wonders,48,0.361,0.342,2.0,-11.626,1.0,0.0285,0.979,0.915,0.109,0.076,97.99,277560.0,4.0
3376,7KDCIv5nMgL5f5u6xbUVZq,The Piano Guys,Because of You,Wonders,48,0.599,0.59,2.0,-8.207,1.0,0.0318,0.951,0.89,0.146,0.494,139.921,242853.0,4.0
3377,0XMXbAqyurprzS2UVqbJMX,The Piano Guys,Begin Again,The Piano Guys 2,34,0.387,0.36,7.0,-10.763,1.0,0.0321,0.981,0.847,0.0819,0.217,158.052,247987.0,4.0
3378,32t5XJDigF3geD0JPRLuCc,The Piano Guys,Rockelbel's Canon (Pachelbel Canon in D),The Piano Guys 2,34,0.824,0.469,2.0,-10.211,1.0,0.0641,0.61,0.893,0.0703,0.677,130.049,228867.0,4.0
3379,4UDKtRpPqOy7o0HnD18DC2,The Piano Guys,Mission Impossible (feat. Lindsey Stirling),The Piano Guys 2,32,0.553,0.614,9.0,-7.967,0.0,0.0547,0.184,0.82,0.0671,0.383,99.966,225120.0,5.0
3380,2xAOsAYeCvdmdFREKlSvIR,The Piano Guys,Lord of the Rings,The Piano Guys 2,37,0.143,0.3,7.0,-12.428,1.0,0.0337,0.915,0.889,0.104,0.0698,73.299,338253.0,4.0
3381,29v9BDNYxtgSWo1ikKxsea,The Piano Guys,All of Me,The Piano Guys 2,38,0.433,0.475,1.0,-9.473,1.0,0.0443,0.599,0.885,0.0823,0.336,111.965,183520.0,4.0
3382,44N88sNHQkshMjQsF2mJfG,The Piano Guys,Just the Way You Are,The Piano Guys 2,41,0.348,0.0687,4.0,-18.621,1.0,0.0495,0.992,0.918,0.0813,0.188,177.516,262240.0,4.0
3383,57TNDBbqiPzvLiRXCFQfR0,The Piano Guys,Nearer My God to Thee,The Piano Guys 2,29,0.193,0.25,3.0,-11.25,1.0,0.036,0.943,0.855,0.082,0.115,160.78,180347.0,4.0
3384,1cqmCXZll2ZxXMYqCvrUO9,The Piano Guys,Charlie Brown Medley,The Piano Guys 2,30,0.633,0.614,8.0,-10.149,1.0,0.0374,0.792,0.874,0.078,0.892,92.454,182667.0,4.0
3385,6K1dE4FsCbZvZP2B0PINs2,The Piano Guys,Me and My Cello (Happy Together),The Piano Guys 2,36,0.595,0.355,7.0,-8.635,0.0,0.0389,0.913,0.858,0.0769,0.34,125.977,185840.0,4.0
3386,6HCnIDW7vWKzL97TT3gVX5,The Piano Guys,Twinkle Lullaby,The Piano Guys 2,37,0.676,0.119,0.0,-15.601,1.0,0.035,0.988,0.88,0.104,0.3,123.95,111280.0,4.0
3387,0enLtCNBPxgqHQJ68Uk1H8,The Piano Guys,Fight Song / Amazing Grace,Uncharted,53,0.505,0.461,7.0,-7.691,1.0,0.0278,0.721,0.755,0.071,0.414,87.989,244827.0,4.0
3388,73Iw6SsjJJASNSjkcAYgZY,The Piano Guys,Themes from Pirates of the Caribbean,Uncharted,51,0.223,0.749,2.0,-6.042,0.0,0.0387,0.815,0.738,0.0841,0.612,65.927,380107.0,4.0
3389,2phRXHs8UKSvVvhoOQhjJt,The Piano Guys,Celloopa,Uncharted,39,0.757,0.764,11.0,-6.963,0.0,0.0381,0.58,0.869,0.0608,0.937,130.022,166680.0,4.0
3390,6ekMALFUBI4AaxazzS3hiC,The Piano Guys,The Jungle Book / Sarabande,Uncharted,39,0.629,0.764,2.0,-8.781,1.0,0.079,0.55,0.844,0.544,0.257,127.049,222120.0,4.0
3391,4NtdfercTqkeThHmZwMrtZ,The Piano Guys,Holding On,Uncharted,47,0.534,0.187,4.0,-12.903,1.0,0.0378,0.981,0.847,0.14,0.101,121.821,206560.0,4.0
3392,7LfVbcoCLy1u3zKUwO9VxN,The Piano Guys,Can't Stop the Feeling,Uncharted,49,0.833,0.618,0.0,-8.821,1.0,0.0461,0.539,0.887,0.176,0.591,113.016,182747.0,4.0
3393,28FzX6iJyT6c29jdP1uRZL,The Piano Guys,Tour de France,Uncharted,36,0.242,0.596,5.0,-10.686,0.0,0.0337,0.85,0.918,0.139,0.507,162.763,215573.0,3.0
3394,5vJev1rsuQ71Uonb1gxmnw,The Piano Guys,Uncharted,Uncharted,37,0.636,0.75,9.0,-9.309,0.0,0.0542,0.405,0.788,0.136,0.433,115.998,212133.0,4.0
3395,3cttLo7IxWWiMHwsj9teQG,The Piano Guys,Indiana Jones and the Arabian Nights,Uncharted,39,0.281,0.501,0.0,-6.989,1.0,0.0339,0.91,0.798,0.0569,0.209,138.591,206347.0,4.0
3396,3REkhLKgMUOEqmfnIpvVZs,The Piano Guys,(It's Gonna Be) Okay (with Cliff Richard),(It's Gonna Be) Okay (with Cliff Richard),28,0.735,0.752,8.0,-5.06,1.0,0.0298,0.167,0.00299,0.0855,0.686,119.982,210240.0,4.0
3397,3Jj5Jho1NVrUXi9j6Nunf1,Benj Pasek,A Million Dreams,A Million Dreams,46,0.566,0.211,10.0,-19.529,1.0,0.0425,0.986,0.916,0.11,0.229,139.924,285838.0,4.0
3398,2R0FW1n6cOkQDJhAkQENsf,The Piano Guys,Perfect,Perfect,53,0.538,0.215,8.0,-13.881,1.0,0.0608,0.979,0.901,0.0876,0.112,179.199,310799.0,3.0
3399,6bdy5pGNFPIvWpLIJklKaj,The Piano Guys,Something Just Like This / Hungarian Rhapsody,Limitless,45,0.489,0.597,1.0,-9.129,1.0,0.0278,0.96,0.905,0.144,0.235,102.96,233840.0,4.0
3400,1kbZaYVjv21tlxdql5M3bb,The Piano Guys,In My Blood / Swan Lake,Limitless,51,0.33,0.528,5.0,-9.412,1.0,0.0322,0.874,0.85,0.302,0.293,139.917,237000.0,4.0
3401,7hbxaTIqd5BRHhpCfn7dms,The Piano Guys,Limitless,Limitless,42,0.402,0.454,2.0,-11.931,0.0,0.0361,0.854,0.806,0.0851,0.248,191.994,270933.0,4.0
3402,4YlcFwGTFW7HLJHTTdDn3R,The Piano Guys,DNA,Limitless,39,0.668,0.708,1.0,-7.906,0.0,0.0506,0.366,0.00803,0.129,0.246,129.959,185533.0,4.0
3403,4yTkWs4AFydRawAHnUvZwG,The Piano Guys,Walking the Wire / Largo,Limitless,42,0.44,0.589,4.0,-8.5,1.0,0.0288,0.894,0.819,0.342,0.209,99.956,258067.0,4.0
3404,3WDjj4qNiMlArMHZFt9WyQ,The Piano Guys,Perfect,Limitless,57,0.507,0.19,8.0,-15.628,1.0,0.0639,0.987,0.907,0.11,0.118,179.221,310080.0,3.0
3405,7LdwWWep99mc0L5c1gY8e7,The Piano Guys,North Cape,Limitless,38,0.309,0.294,4.0,-16.409,1.0,0.0321,0.989,0.848,0.101,0.488,155.603,179627.0,3.0
3406,0g7tfERffxAbZy6q1BmykR,The Piano Guys,First Dance,Limitless,38,0.285,0.0972,7.0,-22.582,1.0,0.0432,0.988,0.934,0.153,0.093,121.503,276360.0,4.0
3407,3ADcZAP8iMKpOaX4XQbSQH,The Piano Guys,Miracles,Limitless,39,0.0995,0.362,6.0,-10.872,0.0,0.039,0.961,0.909,0.161,0.0378,74.073,373933.0,4.0
3408,1HrMWH5GUdK6Yi94rbANJA,CamelPhat,Cola,Cola,72,0.706,0.74,6.0,-7.904,1.0,0.0325,0.0245,0.512,0.135,0.444,122.007,223869.0,3.0
3409,1uhGW4jUw12CdZCnXBKanD,Bicep,Rain,Bicep,47,0.505,0.904,10.0,-4.849,0.0,0.0781,0.0494,0.854,0.072,0.237,123.023,351252.0,4.0
3410,6eSbtDJrtfUNT1JVvCE7Lw,Tame Impala,Canyons Sunrise Reprise,InnerSpeaker B-Sides & Remixes,38,0.609,0.463,1.0,-9.364,1.0,0.0287,0.0773,0.0276,0.0722,0.0523,102.486,465507.0,3.0
3411,6pOrFxNBM3v3TOWOhI7WgQ,Addison Groove,WATP 2,Where Are the People,0,0.75,0.474,1.0,-11.001,0.0,0.0366,0.109,0.882,0.351,0.339,126.015,278129.0,4.0
3412,3MtIKTmAMJG4B0EiOERxJb,Nuno Lisboa,Triggered,Triggered EP,19,0.844,0.31,11.0,-13.135,1.0,0.0638,0.0337,0.92,0.194,0.205,125.012,414439.0,4.0
3413,24YKADxtBBCBGnmfE2Ga2A,Hermanez,Bullish Divergence,Entering Midnight EP,33,0.805,0.811,1.0,-8.235,0.0,0.0398,0.000686,0.896,0.106,0.231,121.993,444590.0,4.0
3414,2cJTfSjTpvSoj1zCXv6H8B,Lauer,Hafflinger - Original Mix,Phillips,14,0.753,0.882,11.0,-8.986,0.0,0.0427,0.0044,0.863,0.0682,0.671,116.991,430693.0,4.0
3415,0QNkVh7nw7KkQSPkjharYW,Mall Grab,Liverpool Street In The Rain,"How The Dogs Chill, Vol. 1",61,0.669,0.802,6.0,-9.193,0.0,0.0333,0.0103,0.886,0.154,0.267,130.038,332437.0,4.0
3416,2X485T9Z5Ly0xyaghN73ed,Tame Impala,Let It Happen,Currents,75,0.602,0.881,1.0,-5.875,0.0,0.0443,0.00462,0.0266,0.111,0.577,125.012,467587.0,4.0
3417,2iItAMV1bCSHRZsCjcGCva,Metrik,Hackers,Hackers,50,0.629,0.904,10.0,-3.004,0.0,0.104,0.0024,0.893,0.322,0.414,173.998,253893.0,4.0
3418,2W3EgJst61RLZtPPm3EQim,The Blaze,Territory,Territory,66,0.563,0.44,9.0,-11.943,0.0,0.0822,0.286,0.683,0.269,0.213,120.009,276373.0,4.0
3419,1SU92PvmDTowaZGmo5oI82,Disclosure,When A Fire Starts To Burn,Settle (Deluxe Version),58,0.86,0.732,7.0,-6.956,1.0,0.207,0.00963,0.00115,0.243,0.672,123.963,283706.0,4.0
3420,70BYuaBHAu0q4pfPLzF5qO,Disclosure,F For You,Settle (Deluxe Version),52,0.756,0.817,3.0,-7.451,0.0,0.0745,0.0076,0.022,0.107,0.241,124.018,268935.0,4.0
3421,5z1wOyEyoRu0HTkXYvuqiH,Yaeji,Raingurl,EP2,67,0.929,0.573,6.0,-6.934,0.0,0.0511,0.0173,0.00347,0.122,0.305,128.037,237231.0,4.0
3422,18v0KGMLHoHlM4k7gEY0zA,Huxley,Evolution,Evolution,23,0.734,0.708,1.0,-6.162,1.0,0.0831,0.000468,0.889,0.0571,0.0518,125.005,402083.0,4.0
3423,19blFYzqmPj7FtW7W4DFEl,Michael Giacchino,Stuff We Did,Up (Original Motion Picture Soundtrack),58,0.256,0.00484,7.0,-34.386,1.0,0.0427,0.924,0.0408,0.0634,0.0373,57.412,133067.0,4.0
3424,3yXC4ltez6LwFDh5Lk8k7v,Hans Zimmer,"King of Pride Rock - From ""The Lion King""/Score",The Lion King,50,0.124,0.135,5.0,-22.798,1.0,0.0377,0.726,0.529,0.104,0.0914,91.883,359053.0,3.0
3425,6bqgsANhiAYKiNq0wgcxSL,Mark Mancina,One Family,Tarzan Original Soundtrack,0,0.126,0.0445,10.0,-24.127,0.0,0.033,0.887,0.95,0.114,0.038,79.295,228093.0,4.0
3426,5EY7WQEQgsMU9Fm9zD6uR3,Michael Giacchino,Crossing the Marigold Bridge,Coco (Original Motion Picture Soundtrack),39,0.304,0.203,0.0,-12.052,1.0,0.0301,0.693,0.906,0.137,0.096,100.306,108720.0,3.0
3427,4Eo9mjiZInrhuMgNNiCibj,Patrick Doyle,The Great Secret,Cinderella (Original Motion Picture Soundtrack),0,0.169,0.023,9.0,-26.897,0.0,0.0434,0.949,0.9,0.0907,0.0369,114.313,181173.0,4.0
3428,1DizTjtL2t4SuUy0EGPsfL,Hans Zimmer,Under The Stars,The Lion King,0,0.294,0.175,7.0,-20.764,1.0,0.0463,0.59,0.75,0.124,0.165,109.283,225267.0,3.0
3429,4lS2803hVm5ZvKp4bzKIF0,Alan Menken,The Kiss,Aladdin (Original Motion Picture Soundtrack),40,0.123,0.0635,5.0,-26.859,1.0,0.0426,0.88,0.892,0.0688,0.101,85.939,111067.0,4.0
3430,5ZLSyQ2GuFDXJPUR1KoMoj,Alan Menken,A Bracing Cup of Tea,Beauty and the Beast (Original Motion Picture Soundtrack/Deluxe Edition),38,0.181,0.0292,9.0,-29.065,0.0,0.0378,0.904,0.357,0.118,0.0973,76.751,126920.0,4.0
3431,1ozK0ME79SCzqvr3ttmztu,Alan Menken,Transformation,Beauty And The Beast (Soundtrack),0,0.206,0.168,5.0,-19.05,1.0,0.0358,0.853,0.421,0.0666,0.0774,108.29,349373.0,4.0
3432,7iocNjLrxPHLl8njgRlv5U,Michael Giacchino,Married Life,Up (Original Motion Picture Soundtrack),63,0.278,0.0675,0.0,-20.946,1.0,0.04,0.97,0.732,0.0812,0.112,82.626,250573.0,3.0
3433,7BjvaB3uKVoGTo7DX1RGkZ,Hans Zimmer,This Land,The Lion King: Special Edition Original Soundtrack (English Version),45,0.13,0.271,7.0,-14.813,1.0,0.0419,0.482,0.622,0.0734,0.172,95.645,175533.0,3.0
3434,5ScdZp5ZGGT2uSng0SKjOb,Hans Zimmer,We Are All Connected,Walt Disney Records The Legacy Collection: The Lion King,35,0.17,0.252,0.0,-11.716,1.0,0.0341,0.619,0.939,0.275,0.0957,67.78,181920.0,4.0
3435,2I5oyql6pcmgjx1yFqrUdE,Patrick Doyle,"Fate And Destiny - From ""Brave""/Score",Brave,48,0.0985,0.0997,2.0,-16.304,0.0,0.0418,0.873,0.208,0.0972,0.0392,81.474,257267.0,3.0
3436,2sDIU2PX98cWQGEpsX7VC6,Mark Mancina,A Wondrous Place,Tarzan Original Soundtrack,0,0.171,0.114,5.0,-16.851,1.0,0.0422,0.847,0.891,0.0954,0.039,77.02,318387.0,3.0
3437,0O81GMQ8IBB1ZDjVHyNYQp,Alan Menken,"Farewell - From ""Pocahontas""/Score",Pocahontas,44,0.152,0.0587,3.0,-18.886,1.0,0.04,0.969,0.864,0.104,0.0849,105.012,287973.0,4.0
3438,09HBvmj0dUeQYHGbKJefR5,Alan Menken,"Main Titles - The Little Mermaid - From ""The Little Mermaid""/Score",Little Mermaid (Special Edition),50,0.0912,0.195,7.0,-16.486,1.0,0.0366,0.811,0.786,0.27,0.158,86.253,86187.0,4.0
3439,1b4QmuIHiO4IR2JgnH3p0s,Alan Menken,"The Beast Lets Belle Go - From ""Beauty and the Beast""/Score",Beauty and the Beast,39,0.0982,0.133,3.0,-17.908,1.0,0.0412,0.957,0.829,0.23,0.0595,82.839,142000.0,4.0
3440,7G8HFvIB2OaWruUSPWX3V0,Alan Menken,Main Titles - Remastered 2014,Walt Disney Records The Legacy Collection: The Little Mermaid,30,0.214,0.154,7.0,-19.094,1.0,0.0373,0.885,0.93,0.219,0.143,94.34,86213.0,4.0
3441,3ZRiCa1ROwlxKftO79ghJ1,Mark Mancina,The Ocean Chose You,Moana (Original Motion Picture Soundtrack/Deluxe Edition),51,0.223,0.156,0.0,-15.763,0.0,0.0358,0.622,0.921,0.355,0.0352,46.112,77960.0,4.0
